id,latency,size,totalTime
2889,47,2,232795
2890,51,2,232795
2891,243,2,232795
2892,51,2,232795
2893,49,2,232795
2894,44,2,232795
2895,52,2,232795
2896,47,2,232795
2897,46,2,232795
2898,53,2,232795
2899,46,2,232795
2900,46,2,232795
2901,49,2,232795
2902,51,2,232795
2903,51,2,232795
2904,45,2,232795
2905,53,2,232795
2906,50,2,232795
2907,55,2,232795
2908,47,2,232795
2909,52,2,232795
2910,46,2,232795
2911,52,2,232795
2912,51,2,232795
2913,51,2,232795
2914,51,2,232795
2915,53,2,232795
2916,55,2,232795
2917,52,2,232795
2918,51,2,232795
2919,51,2,232795
2920,51,2,232795
2921,52,2,232795
2922,52,2,232795
2923,52,2,232795
2924,53,2,232795
2925,47,2,232795
2926,54,2,232795
2927,48,2,232795
2928,49,2,232795
2929,53,2,232795
2930,51,2,232795
2931,45,2,232795
2932,54,2,232795
2933,52,2,232795
2934,51,2,232795
2935,44,2,232795
2936,52,2,232795
2937,66,2,232795
2938,54,2,232795
2939,56,2,232795
2940,60,2,232795
2941,60,2,232795
2942,60,2,232795
2943,60,2,232795
2944,58,2,232795
2945,57,2,232795
2946,56,2,232795
2947,45,2,232795
2948,50,2,232795
2949,57,2,232795
2950,54,2,232795
2951,57,2,232795
2952,50,2,232795
2953,50,2,232795
2954,51,2,232795
2955,52,2,232795
2956,48,2,232795
2957,47,2,232795
2958,46,2,232795
2959,54,2,232795
2960,49,2,232795
2961,54,2,232795
2962,48,2,232795
2963,50,2,232795
2964,53,2,232795
2965,52,2,232795
2966,43,2,232795
2967,50,2,232795
2968,50,2,232795
2969,53,2,232795
2970,54,2,232795
2971,52,2,232795
2972,53,2,232795
2973,55,2,232795
2974,53,2,232795
2975,51,2,232795
2976,50,2,232795
2977,47,2,232795
2978,52,2,232795
2979,52,2,232795
2980,49,2,232795
2981,47,2,232795
2982,43,2,232795
2983,52,2,232795
2984,51,2,232795
2985,46,2,232795
2986,52,2,232795
2987,47,2,232795
2988,46,2,232795
2989,48,2,232795
2990,51,2,232795
2991,50,2,232795
2992,46,2,232795
2993,50,2,232795
2994,54,2,232795
2995,53,2,232795
2996,52,2,232795
2997,56,2,232795
2998,52,2,232795
2999,51,2,232795
3000,51,2,232795
3001,53,2,232795
3002,52,2,232795
3003,53,2,232795
3004,52,2,232795
3005,52,2,232795
3006,53,2,232795
3007,52,2,232795
3008,53,2,232795
3009,51,2,232795
3010,50,2,232795
3011,47,2,232795
3012,52,2,232795
3013,53,2,232795
3014,46,2,232795
3015,50,2,232795
3016,52,2,232795
3017,53,2,232795
3018,47,2,232795
3019,52,2,232795
3020,52,2,232795
3021,50,2,232795
3022,53,2,232795
3023,52,2,232795
3024,50,2,232795
3025,55,2,232795
3026,52,2,232795
3027,50,2,232795
3028,51,2,232795
3029,46,2,232795
3030,44,2,232795
3031,53,2,232795
3032,48,2,232795
3033,51,2,232795
3034,46,2,232795
3035,52,2,232795
3036,52,2,232795
3037,52,2,232795
3038,49,2,232795
3039,44,2,232795
3040,48,2,232795
3041,241,2,232795
3042,49,2,232795
3043,48,2,232795
3044,49,2,232795
3045,53,2,232795
3046,51,2,232795
3047,50,2,232795
3048,46,2,232795
3049,51,2,232795
3050,51,2,232795
3051,53,2,232795
3052,46,2,232795
3053,52,2,232795
3054,50,2,232795
3055,53,2,232795
3056,50,2,232795
3057,52,2,232795
3058,45,2,232795
3059,52,2,232795
3060,51,2,232795
3061,52,2,232795
3062,51,2,232795
3063,53,2,232795
3064,50,2,232795
3065,47,2,232795
3066,53,2,232795
3067,50,2,232795
3068,48,2,232795
3069,51,2,232795
3070,47,2,232795
3071,54,2,232795
3072,50,2,232795
3073,48,2,232795
3074,45,2,232795
3075,54,2,232795
3076,54,2,232795
3077,48,2,232795
3078,52,2,232795
3079,51,2,232795
3080,52,2,232795
3081,45,2,232795
3082,53,2,232795
3083,53,2,232795
3084,50,2,232795
3085,52,2,232795
3086,49,2,232795
3087,49,2,232795
3088,52,2,232795
3089,53,2,232795
3090,54,2,232795
3091,51,2,232795
3092,46,2,232795
3093,53,2,232795
3094,53,2,232795
3095,47,2,232795
3096,53,2,232795
3097,51,2,232795
3098,52,2,232795
3099,53,2,232795
3100,52,2,232795
3101,53,2,232795
3102,64,2,232795
3103,53,2,232795
3104,46,2,232795
3105,50,2,232795
3106,51,2,232795
3107,50,2,232795
3108,51,2,232795
3109,49,2,232795
3110,51,2,232795
3111,43,2,232795
3112,51,2,232795
3113,56,2,232795
3114,47,2,232795
3115,53,2,232795
3116,44,2,232795
3117,46,2,232795
3118,45,2,232795
3119,53,2,232795
3120,53,2,232795
3121,51,2,232795
3122,49,2,232795
3123,53,2,232795
3124,43,2,232795
3125,47,2,232795
3126,51,2,232795
3127,51,2,232795
3128,51,2,232795
3129,50,2,232795
3130,52,2,232795
3131,48,2,232795
3132,46,2,232795
3133,52,2,232795
3134,52,2,232795
3135,49,2,232795
3136,51,2,232795
3137,51,2,232795
3138,47,2,232795
3139,46,2,232795
3140,46,2,232795
3141,38,2,232795
3142,42,2,232795
3143,48,2,232795
3144,46,2,232795
3145,48,2,232795
3146,51,2,232795
3147,47,2,232795
3148,51,2,232795
3149,47,2,232795
3150,51,2,232795
3151,52,2,232795
3152,48,2,232795
3153,55,2,232795
3154,51,2,232795
3155,51,2,232795
3156,50,2,232795
3157,45,2,232795
3158,54,2,232795
3159,52,2,232795
3160,51,2,232795
3161,45,2,232795
3162,54,2,232795
3163,52,2,232795
3164,51,2,232795
3165,50,2,232795
3166,50,2,232795
3167,45,2,232795
3168,47,2,232795
3169,53,2,232795
3170,52,2,232795
3171,52,2,232795
3172,49,2,232795
3173,53,2,232795
3174,51,2,232795
3175,48,2,232795
3176,53,2,232795
3177,50,2,232795
3178,51,2,232795
3179,48,2,232795
3180,52,2,232795
3181,50,2,232795
3182,45,2,232795
3183,48,2,232795
3184,50,2,232795
3185,50,2,232795
3186,51,2,232795
3187,49,2,232795
3188,48,2,232795
3189,52,2,232795
3190,52,2,232795
3191,50,2,232795
3192,49,2,232795
3193,52,2,232795
3194,50,2,232795
3195,50,2,232795
3196,51,2,232795
3197,49,2,232795
3198,46,2,232795
3199,44,2,232795
3200,52,2,232795
3201,46,2,232795
3202,51,2,232795
3203,52,2,232795
3204,52,2,232795
3205,50,2,232795
3206,51,2,232795
3207,50,2,232795
3208,51,2,232795
3209,46,2,232795
3210,49,2,232795
3211,54,2,232795
3212,51,2,232795
3213,45,2,232795
3214,54,2,232795
3215,52,2,232795
3216,51,2,232795
3217,51,2,232795
3218,44,2,232795
3219,49,2,232795
3220,50,2,232795
3221,48,2,232795
3222,50,2,232795
3223,51,2,232795
3224,51,2,232795
3225,49,2,232795
3226,51,2,232795
3227,50,2,232795
3228,51,2,232795
3229,45,2,232795
3230,52,2,232795
3231,53,2,232795
3232,47,2,232795
3233,53,2,232795
3234,47,2,232795
3235,54,2,232795
3236,52,2,232795
3237,46,2,232795
3238,53,2,232795
3239,47,2,232795
3240,50,2,232795
3241,48,2,232795
3242,49,2,232795
3243,48,2,232795
3244,51,2,232795
3245,52,2,232795
3246,46,2,232795
3247,51,2,232795
3248,51,2,232795
3249,46,2,232795
3250,54,2,232795
3251,46,2,232795
3252,52,2,232795
3253,46,2,232795
3254,54,2,232795
3255,53,2,232795
3256,52,2,232795
3257,51,2,232795
3258,45,2,232795
3259,52,2,232795
3260,52,2,232795
3261,51,2,232795
3262,51,2,232795
3263,45,2,232795
3264,52,2,232795
3265,52,2,232795
3266,51,2,232795
3267,64,2,232795
3268,46,2,232795
3269,52,2,232795
3270,50,2,232795
3271,51,2,232795
3272,47,2,232795
3273,52,2,232795
3274,46,2,232795
3275,52,2,232795
3276,52,2,232795
3277,52,2,232795
3278,51,2,232795
3279,52,2,232795
3280,46,2,232795
3281,52,2,232795
3282,50,2,232795
3283,52,2,232795
3284,50,2,232795
3285,50,2,232795
3286,53,2,232795
3287,49,2,232795
3288,43,2,232795
3289,51,2,232795
3290,50,2,232795
3291,46,2,232795
3292,51,2,232795
3293,51,2,232795
3294,43,2,232795
3295,54,2,232795
3296,52,2,232795
3297,52,2,232795
3298,50,2,232795
3299,49,2,232795
3300,51,2,232795
3301,46,2,232795
3302,45,2,232795
3303,46,2,232795
3304,54,2,232795
3305,45,2,232795
3306,55,2,232795
3307,51,2,232795
3308,47,2,232795
3309,53,2,232795
3310,51,2,232795
3311,51,2,232795
3312,46,2,232795
3313,53,2,232795
3314,46,2,232795
3315,44,2,232795
3316,52,2,232795
3317,50,2,232795
3318,46,2,232795
3319,51,2,232795
3320,54,2,232795
3321,50,2,232795
3322,52,2,232795
3323,52,2,232795
3324,52,2,232795
3325,50,2,232795
3326,54,2,232795
3327,51,2,232795
3328,52,2,232795
3329,49,2,232795
3330,52,2,232795
3331,47,2,232795
3332,52,2,232795
3333,47,2,232795
3334,50,2,232795
3335,53,2,232795
3336,51,2,232795
3337,48,2,232795
3338,52,2,232795
3339,49,2,232795
3340,47,2,232795
3341,47,2,232795
3342,44,2,232795
3343,50,2,232795
3344,52,2,232795
3345,53,2,232795
3346,52,2,232795
3347,50,2,232795
3348,45,2,232795
3349,52,2,232795
3350,53,2,232795
3351,45,2,232795
3352,49,2,232795
3353,47,2,232795
3354,51,2,232795
3355,48,2,232795
3356,50,2,232795
3357,53,2,232795
3358,46,2,232795
3359,51,2,232795
3360,54,2,232795
3361,51,2,232795
3362,50,2,232795
3363,51,2,232795
3364,50,2,232795
3365,47,2,232795
3366,48,2,232795
3367,55,2,232795
3368,51,2,232795
3369,46,2,232795
3370,53,2,232795
3371,45,2,232795
3372,55,2,232795
3373,53,2,232795
3374,59,2,232795
3375,243,2,232795
3376,50,2,232795
3377,52,2,232795
3378,46,2,232795
3379,53,2,232795
3380,51,2,232795
3381,51,2,232795
3382,53,2,232795
3383,55,2,232795
3384,51,2,232795
3385,51,2,232795
3386,51,2,232795
3387,45,2,232795
3388,46,2,232795
3389,51,2,232795
3390,50,2,232795
3391,46,2,232795
3392,51,2,232795
3393,52,2,232795
3394,51,2,232795
3395,52,2,232795
3396,54,2,232795
3397,53,2,232795
3398,52,2,232795
3399,51,2,232795
3400,54,2,232795
3401,48,2,232795
3402,49,2,232795
3403,50,2,232795
3404,52,2,232795
3405,51,2,232795
3406,50,2,232795
3407,49,2,232795
3408,49,2,232795
3409,50,2,232795
3410,50,2,232795
3411,50,2,232795
3412,50,2,232795
3413,50,2,232795
3414,52,2,232795
3415,44,2,232795
3416,52,2,232795
3417,50,2,232795
3418,53,2,232795
3419,48,2,232795
3420,53,2,232795
3421,51,2,232795
3422,51,2,232795
3423,52,2,232795
3424,46,2,232795
3425,52,2,232795
3426,52,2,232795
3427,45,2,232795
3428,50,2,232795
3429,53,2,232795
3430,45,2,232795
3431,55,2,232795
3432,52,2,232795
3433,61,2,232795
3434,51,2,232795
3435,51,2,232795
3436,42,2,232795
3437,39,2,232795
3438,41,2,232795
3439,54,2,232795
3440,50,2,232795
3441,53,2,232795
3442,51,2,232795
3443,51,2,232795
3444,50,2,232795
3445,50,2,232795
3446,52,2,232795
3447,54,2,232795
3448,45,2,232795
3449,51,2,232795
3450,47,2,232795
3451,49,2,232795
3452,54,2,232795
3453,52,2,232795
3454,45,2,232795
3455,54,2,232795
3456,51,2,232795
3457,51,2,232795
3458,46,2,232795
3459,53,2,232795
3460,48,2,232795
3461,54,2,232795
3462,50,2,232795
3463,50,2,232795
3464,44,2,232795
3465,52,2,232795
3466,51,2,232795
3467,48,2,232795
3468,54,2,232795
3469,52,2,232795
3470,44,2,232795
3471,44,2,232795
3472,53,2,232795
3473,46,2,232795
3474,49,2,232795
3475,54,2,232795
3476,52,2,232795
3477,48,2,232795
3478,51,2,232795
3479,52,2,232795
3480,50,2,232795
3481,51,2,232795
3482,50,2,232795
3483,51,2,232795
3484,50,2,232795
3485,46,2,232795
3486,51,2,232795
3487,54,2,232795
3488,51,2,232795
3489,51,2,232795
3490,45,2,232795
3491,54,2,232795
3492,51,2,232795
3493,50,2,232795
3494,44,2,232795
3495,47,2,232795
3496,51,2,232795
3497,50,2,232795
3498,51,2,232795
3499,52,2,232795
3500,53,2,232795
3501,49,2,232795
3502,51,2,232795
3503,54,2,232795
3504,52,2,232795
3505,50,2,232795
3506,50,2,232795
3507,51,2,232795
3508,51,2,232795
3509,50,2,232795
3510,47,2,232795
3511,53,2,232795
3512,50,2,232795
3513,52,2,232795
3514,45,2,232795
3515,52,2,232795
3516,52,2,232795
3517,52,2,232795
3518,43,2,232795
3519,52,2,232795
3520,53,2,232795
3521,49,2,232795
3522,52,2,232795
3523,52,2,232795
3524,50,2,232795
3525,51,2,232795
3526,50,2,232795
3527,50,2,232795
3528,47,2,232795
3529,51,2,232795
3530,52,2,232795
3531,48,2,232795
3532,52,2,232795
3533,52,2,232795
3534,46,2,232795
3535,48,2,232795
3536,49,2,232795
3537,48,2,232795
3538,46,2,232795
3539,50,2,232795
3540,46,2,232795
3541,52,2,232795
3542,48,2,232795
3543,49,2,232795
3544,46,2,232795
3545,47,2,232795
3546,49,2,232795
3547,47,2,232795
3548,53,2,232795
3549,46,2,232795
3550,45,2,232795
3551,52,2,232795
3552,50,2,232795
3553,51,2,232795
3554,47,2,232795
3555,53,2,232795
3556,52,2,232795
3557,47,2,232795
3558,52,2,232795
3559,52,2,232795
3560,54,2,232795
3561,54,2,232795
3562,52,2,232795
3563,50,2,232795
3564,51,2,232795
3565,49,2,232795
3566,43,2,232795
3567,48,2,232795
3568,51,2,232795
3569,50,2,232795
3570,51,2,232795
3571,54,2,232795
3572,54,2,232795
3573,50,2,232795
3574,50,2,232795
3575,52,2,232795
3576,49,2,232795
3577,51,2,232795
3578,44,2,232795
3579,58,2,232795
3580,50,2,232795
3581,54,2,232795
3582,52,2,232795
3583,51,2,232795
3584,52,2,232795
3585,47,2,232795
3586,53,2,232795
3587,53,2,232795
3588,49,2,232795
3589,47,2,232795
3590,53,2,232795
3591,47,2,232795
3592,53,2,232795
3593,52,2,232795
3594,44,2,232795
3595,52,2,232795
3596,54,2,232795
3597,44,2,232795
3598,49,2,232795
3599,59,2,232795
3600,53,2,232795
3601,45,2,232795
3602,51,2,232795
3603,51,2,232795
3604,50,2,232795
3605,51,2,232795
3606,50,2,232795
3607,242,2,232795
3608,52,2,232795
3609,55,2,232795
3610,51,2,232795
3611,52,2,232795
3612,52,2,232795
3613,46,2,232795
3614,53,2,232795
3615,53,2,232795
3616,51,2,232795
3617,49,2,232795
3618,48,2,232795
3619,242,2,232795
3620,51,2,232795
3621,49,2,232795
3622,50,2,232795
3623,52,2,232795
3624,51,2,232795
3625,50,2,232795
3626,47,2,232795
3627,53,2,232795
3628,45,2,232795
3629,46,2,232795
3630,46,2,232795
3631,53,2,232795
3632,52,2,232795
3633,52,2,232795
3634,50,2,232795
3635,53,2,232795
3636,51,2,232795
3637,47,2,232795
3638,51,2,232795
3639,49,2,232795
3640,53,2,232795
3641,50,2,232795
3642,48,2,232795
3643,43,2,232795
3644,52,2,232795
3645,54,2,232795
3646,52,2,232795
3647,52,2,232795
3648,52,2,232795
3649,45,2,232795
3650,51,2,232795
3651,51,2,232795
3652,51,2,232795
3653,51,2,232795
3654,49,2,232795
3655,52,2,232795
3656,49,2,232795
3657,47,2,232795
3658,51,2,232795
3659,52,2,232795
3660,47,2,232795
3661,53,2,232795
3662,52,2,232795
3663,49,2,232795
3664,51,2,232795
3665,51,2,232795
3666,50,2,232795
3667,51,2,232795
3668,54,2,232795
3669,53,2,232795
3670,46,2,232795
3671,50,2,232795
3672,48,2,232795
3673,50,2,232795
3674,49,2,232795
3675,45,2,232795
3676,48,2,232795
3677,55,2,232795
3678,45,2,232795
3679,47,2,232795
3680,53,2,232795
3681,44,2,232795
3682,54,2,232795
3683,52,2,232795
3684,50,2,232795
3685,52,2,232795
3686,54,2,232795
3687,54,2,232795
3688,53,2,232795
3689,50,2,232795
3690,45,2,232795
3691,53,2,232795
3692,52,2,232795
3693,51,2,232795
3694,51,2,232795
3695,49,2,232795
3696,48,2,232795
3697,47,2,232795
3698,54,2,232795
3699,53,2,232795
3700,44,2,232795
3701,51,2,232795
3702,53,2,232795
3703,51,2,232795
3704,48,2,232795
3705,54,2,232795
3706,47,2,232795
3707,53,2,232795
3708,52,2,232795
3709,50,2,232795
3710,50,2,232795
3711,51,2,232795
3712,51,2,232795
3713,51,2,232795
3714,50,2,232795
3715,51,2,232795
3716,51,2,232795
3717,50,2,232795
3718,54,2,232795
3719,52,2,232795
3720,51,2,232795
3721,52,2,232795
3722,43,2,232795
3723,44,2,232795
3724,52,2,232795
3725,51,2,232795
3726,46,2,232795
3727,47,2,232795
3728,48,2,232795
3729,47,2,232795
3730,53,2,232795
3731,52,2,232795
3732,50,2,232795
3733,46,2,232795
3734,54,2,232795
3735,52,2,232795
3736,45,2,232795
3737,54,2,232795
3738,47,2,232795
3739,53,2,232795
3740,47,2,232795
3741,54,2,232795
3742,44,2,232795
3743,48,2,232795
3744,51,2,232795
3745,51,2,232795
3746,48,2,232795
3747,50,2,232795
3748,50,2,232795
3749,51,2,232795
3750,44,2,232795
3751,51,2,232795
3752,54,2,232795
3753,52,2,232795
3754,52,2,232795
3755,51,2,232795
3756,49,2,232795
3757,50,2,232795
3758,51,2,232795
3759,45,2,232795
3760,49,2,232795
3761,44,2,232795
3762,52,2,232795
3763,51,2,232795
3764,52,2,232795
3765,60,2,232795
3766,53,2,232795
3767,54,2,232795
3768,52,2,232795
3769,48,2,232795
3770,53,2,232795
3771,51,2,232795
3772,50,2,232795
3773,45,2,232795
3774,49,2,232795
3775,49,2,232795
3776,48,2,232795
3777,53,2,232795
3778,49,2,232795
3779,50,2,232795
3780,49,2,232795
3781,55,2,232795
3782,51,2,232795
3783,54,2,232795
3784,51,2,232795
3785,52,2,232795
3786,50,2,232795
3787,52,2,232795
3788,47,2,232795
3789,52,2,232795
3790,53,2,232795
3791,51,2,232795
3792,50,2,232795
3793,49,2,232795
3794,51,2,232795
3795,52,2,232795
3796,53,2,232795
3797,45,2,232795
3798,52,2,232795
3799,53,2,232795
3800,51,2,232795
3801,51,2,232795
3802,50,2,232795
3803,52,2,232795
3804,51,2,232795
3805,49,2,232795
3806,52,2,232795
3807,50,2,232795
3808,48,2,232795
3809,52,2,232795
3810,39,2,232795
3811,49,2,232795
3812,51,2,232795
3813,51,2,232795
3814,51,2,232795
3815,46,2,232795
3816,53,2,232795
3817,48,2,232795
3818,48,2,232795
3819,52,2,232795
3820,53,2,232795
3821,52,2,232795
3822,53,2,232795
3823,55,2,232795
3824,52,2,232795
3825,48,2,232795
3826,49,2,232795
3827,50,2,232795
3828,54,2,232795
3829,50,2,232795
3830,52,2,232795
3831,52,2,232795
3832,53,2,232795
3833,54,2,232795
3834,52,2,232795
3835,51,2,232795
3836,49,2,232795
3837,52,2,232795
3838,49,2,232795
3839,61,2,232795
3840,46,2,232795
3841,50,2,232795
3842,47,2,232795
3843,50,2,232795
3844,50,2,232795
3845,47,2,232795
3846,51,2,232795
3847,50,2,232795
3848,50,2,232795
3849,53,2,232795
3850,49,2,232795
3851,51,2,232795
3852,45,2,232795
3853,54,2,232795
3854,45,2,232795
3855,53,2,232795
3856,50,2,232795
3857,54,2,232795
3858,50,2,232795
3859,45,2,232795
3860,51,2,232795
3861,47,2,232795
3862,45,2,232795
3863,52,2,232795
3864,52,2,232795
3865,45,2,232795
3866,54,2,232795
3867,51,2,232795
3868,52,2,232795
3869,47,2,232795
3870,53,2,232795
3871,52,2,232795
3872,52,2,232795
3873,41,2,232795
3874,53,2,232795
3875,52,2,232795
3876,52,2,232795
3877,49,2,232795
3878,50,2,232795
3879,52,2,232795
3880,48,2,232795
3881,50,2,232795
3882,50,2,232795
3883,53,2,232795
3884,53,2,232795
3885,52,2,232795
3886,55,2,232795
3887,48,2,232795
3888,54,2,232795
3889,50,2,232795
3890,52,2,232795
3891,51,2,232795
3892,51,2,232795
3893,48,2,232795
3894,51,2,232795
3895,49,2,232795
3896,48,2,232795
3897,52,2,232795
3898,47,2,232795
3899,53,2,232795
3900,53,2,232795
3901,50,2,232795
3902,48,2,232795
3903,52,2,232795
3904,51,2,232795
3905,50,2,232795
3906,50,2,232795
3907,53,2,232795
3908,54,2,232795
3909,53,2,232795
3910,52,2,232795
3911,51,2,232795
3912,52,2,232795
3913,52,2,232795
3914,54,2,232795
3915,52,2,232795
3916,51,2,232795
3917,52,2,232795
3918,46,2,232795
3919,51,2,232795
3920,50,2,232795
3921,51,2,232795
3922,49,2,232795
3923,53,2,232795
3924,48,2,232795
3925,50,2,232795
3926,45,2,232795
3927,47,2,232795
3928,52,2,232795
3929,59,2,232795
3930,66,2,232795
3931,48,2,232795
3932,54,2,232795
3933,52,2,232795
3934,52,2,232795
3935,50,2,232795
3936,45,2,232795
3937,55,2,232795
3938,50,2,232795
3939,51,2,232795
3940,45,2,232795
3941,48,2,232795
3942,54,2,232795
3943,53,2,232795
3944,47,2,232795
3945,50,2,232795
3946,53,2,232795
3947,52,2,232795
3948,50,2,232795
3949,53,2,232795
3950,49,2,232795
3951,45,2,232795
3952,54,2,232795
3953,51,2,232795
3954,50,2,232795
3955,44,2,232795
3956,53,2,232795
3957,50,2,232795
3958,53,2,232795
3959,51,2,232795
3960,51,2,232795
3961,50,2,232795
3962,52,2,232795
3963,46,2,232795
3964,45,2,232795
3965,49,2,232795
3966,50,2,232795
3967,51,2,232795
3968,44,2,232795
3969,54,2,232795
3970,52,2,232795
3971,50,2,232795
3972,50,2,232795
3973,52,2,232795
3974,47,2,232795
3975,53,2,232795
3976,47,2,232795
3977,52,2,232795
3978,52,2,232795
3979,43,2,232795
3980,49,2,232795
3981,53,2,232795
3982,55,2,232795
3983,51,2,232795
3984,51,2,232795
3985,45,2,232795
3986,45,2,232795
3987,45,2,232795
3988,46,2,232795
3989,47,2,232795
3990,53,2,232795
3991,50,2,232795
3992,51,2,232795
3993,52,2,232795
3994,51,2,232795
3995,52,2,232795
3996,48,2,232795
3997,54,2,232795
3998,45,2,232795
3999,44,2,232795
4000,54,2,232795
4001,53,2,232795
4002,50,2,232795
4003,46,2,232795
4004,54,2,232795
4005,48,2,232795
4006,52,2,232795
4007,51,2,232795
4008,46,2,232795
4009,54,2,232795
4010,52,2,232795
4011,50,2,232795
4012,52,2,232795
4013,52,2,232795
4014,53,2,232795
4015,52,2,232795
4016,53,2,232795
4017,50,2,232795
4018,50,2,232795
4019,51,2,232795
4020,51,2,232795
4021,52,2,232795
4022,53,2,232795
4023,53,2,232795
4024,45,2,232795
4025,47,2,232795
4026,47,2,232795
4027,46,2,232795
4028,46,2,232795
4029,52,2,232795
4030,48,2,232795
4031,52,2,232795
4032,52,2,232795
4033,46,2,232795
4034,54,2,232795
4035,51,2,232795
4036,51,2,232795
4037,50,2,232795
4038,49,2,232795
4039,47,2,232795
4040,51,2,232795
4041,44,2,232795
4042,46,2,232795
4043,53,2,232795
4044,51,2,232795
4045,51,2,232795
4046,52,2,232795
4047,54,2,232795
4048,52,2,232795
4049,52,2,232795
4050,51,2,232795
4051,53,2,232795
4052,52,2,232795
4053,51,2,232795
4054,54,2,232795
4055,53,2,232795
4056,50,2,232795
4057,59,2,232795
4058,56,2,232795
4059,56,2,232795
4060,61,2,232795
4061,60,2,232795
4062,60,2,232795
4063,52,2,232795
4064,56,2,232795
4065,57,2,232795
4066,56,2,232795
4067,61,2,232795
4068,54,2,232795
4069,65,2,232795
4070,59,2,232795
4071,51,2,232795
4072,52,2,232795
4073,60,2,232795
4074,52,2,232795
4075,60,2,232795
4076,54,2,232795
4077,57,2,232795
4078,59,2,232795
4079,54,2,232795
4080,58,2,232795
4081,58,2,232795
4082,52,2,232795
4083,54,2,232795
4084,54,2,232795
4085,60,2,232795
4086,58,2,232795
4087,57,2,232795
4088,54,2,232795
4089,54,2,232795
4090,60,2,232795
4091,51,2,232795
4092,49,2,232795
4093,48,2,232795
4094,49,2,232795
4095,63,2,232795
4096,53,2,232795
4097,51,2,232795
4098,44,2,232795
4099,49,2,232795
4100,51,2,232795
4101,50,2,232795
4102,49,2,232795
4103,53,2,232795
4104,52,2,232795
4105,53,2,232795
4106,51,2,232795
4107,52,2,232795
4108,50,2,232795
4109,50,2,232795
4110,50,2,232795
4111,52,2,232795
4112,53,2,232795
4113,47,2,232795
4114,49,2,232795
4115,47,2,232795
4116,46,2,232795
4117,52,2,232795
4118,46,2,232795
4119,45,2,232795
4120,48,2,232795
4121,48,2,232795
4122,46,2,232795
4123,51,2,232795
4124,53,2,232795
4125,46,2,232795
4126,54,2,232795
4127,50,2,232795
4128,52,2,232795
4129,45,2,232795
4130,55,2,232795
4131,46,2,232795
4132,54,2,232795
4133,52,2,232795
4134,50,2,232795
4135,51,2,232795
4136,50,2,232795
4137,51,2,232795
4138,46,2,232795
4139,53,2,232795
4140,52,2,232795
4141,50,2,232795
4142,47,2,232795
4143,53,2,232795
4144,52,2,232795
4145,51,2,232795
4146,48,2,232795
4147,51,2,232795
4148,54,2,232795
4149,49,2,232795
4150,52,2,232795
4151,49,2,232795
4152,50,2,232795
4153,48,2,232795
4154,52,2,232795
4155,49,2,232795
4156,50,2,232795
4157,50,2,232795
4158,46,2,232795
4159,51,2,232795
4160,53,2,232795
4161,52,2,232795
4162,46,2,232795
4163,51,2,232795
4164,49,2,232795
4165,53,2,232795
4166,53,2,232795
4167,50,2,232795
4168,50,2,232795
4169,46,2,232795
4170,52,2,232795
4171,53,2,232795
4172,52,2,232795
4173,48,2,232795
4174,52,2,232795
4175,49,2,232795
4176,50,2,232795
4177,46,2,232795
4178,52,2,232795
4179,52,2,232795
4180,51,2,232795
4181,51,2,232795
4182,51,2,232795
4183,50,2,232795
4184,45,2,232795
4185,53,2,232795
4186,51,2,232795
4187,51,2,232795
4188,45,2,232795
4189,48,2,232795
4190,53,2,232795
4191,52,2,232795
4192,50,2,232795
4193,52,2,232795
4194,53,2,232795
4195,50,2,232795
4196,50,2,232795
4197,51,2,232795
4198,51,2,232795
4199,51,2,232795
4200,47,2,232795
4201,51,2,232795
4202,51,2,232795
4203,50,2,232795
4204,50,2,232795
4205,51,2,232795
4206,52,2,232795
4207,44,2,232795
4208,54,2,232795
4209,52,2,232795
4210,44,2,232795
4211,47,2,232795
4212,49,2,232795
4213,47,2,232795
4214,50,2,232795
4215,52,2,232795
4216,53,2,232795
4217,45,2,232795
4218,45,2,232795
4219,44,2,232795
4220,44,2,232795
4221,46,2,232795
4222,48,2,232795
4223,51,2,232795
4224,47,2,232795
4225,52,2,232795
4226,51,2,232795
4227,50,2,232795
4228,51,2,232795
4229,49,2,232795
4230,50,2,232795
4231,47,2,232795
4232,54,2,232795
4233,50,2,232795
4234,52,2,232795
4235,50,2,232795
4236,43,2,232795
4237,51,2,232795
4238,56,2,232795
4239,50,2,232795
4240,52,2,232795
4241,49,2,232795
4242,51,2,232795
4243,51,2,232795
4244,51,2,232795
4245,53,2,232795
4246,54,2,232795
4247,52,2,232795
4248,51,2,232795
4249,53,2,232795
4250,53,2,232795
4251,52,2,232795
4252,53,2,232795
4253,51,2,232795
4254,50,2,232795
4255,51,2,232795
4256,44,2,232795
4257,52,2,232795
4258,52,2,232795
4259,61,2,232795
4260,51,2,232795
4261,47,2,232795
4262,53,2,232795
4263,50,2,232795
4264,51,2,232795
4265,51,2,232795
4266,51,2,232795
4267,45,2,232795
4268,49,2,232795
4269,47,2,232795
4270,50,2,232795
4271,51,2,232795
4272,39,2,232795
4273,49,2,232795
4274,45,2,232795
4275,49,2,232795
4276,48,2,232795
4277,50,2,232795
4278,52,2,232795
4279,50,2,232795
4280,46,2,232795
4281,51,2,232795
4282,53,2,232795
4283,47,2,232795
4284,54,2,232795
4285,51,2,232795
4286,51,2,232795
